STATE_NAME,TOTAL_WORKS,ML_ANOMALIES,ML_ANOMALY_RATE_PERCENT,FEATURE,ANOMALY_MEDIAN,NORMAL_MEDIAN,NORMAL_STD,STANDARDIZED_DIFFERENCE,ABS_STANDARDIZED_DIFFERENCE
Chhattisgarh,2305,55,2.386117136659436,NO_PAYMENT_RECORD,0.0,0.0,0.3861133814091354,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,MULTIPLE_VENDORS,0.0,0.0,0.11659327764361141,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,COMPLETION_BEFORE_LAST_PAYMENT,0.0,0.0,0.029807610630498912,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,SANCTION_YEAR,2025.0,2025.0,0.6838909950762299,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,FIRST_PAYMENT_YEAR,2025.0,2025.0,0.6685592093543485,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,SANCTION_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.047098512166815334,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,AVERAGE_PAYMENT_ABOVE_1M,0.0,0.0,0.07865275341513246,0.0,0.0
Chhattisgarh,2305,55,2.386117136659436,HOUSE_OF_PARLIAMENT,2.0,2.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,AVERAGE_RATING,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,ACTUAL_VS_DISBURSED_RATIO,1.0,1.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,RECOMMENDED_TO_SANCTION_DIFFERENCE,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,SANCTION_TO_RECOMMENDED_RATIO,1.0,1.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,ACTUAL_MINUS_DISBURSED,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,STATE_WORK_COUNT,2305.0,2305.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,STATE_TOTAL_RECOMMENDED,1165983623.0,1165983623.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,STATE_TOTAL_SANCTIONED,1165983623.0,1165983623.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,STATE_TOTAL_DISBURSED,743568939.5,743568939.5,0.0,,
Chhattisgarh,2305,55,2.386117136659436,DISBURSED_TO_PEER_MEDIAN,1.0,1.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,PAYMENT_COUNT_GE_5,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,PAYMENT_COUNT_GE_10,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,VENDOR_COUNT_GE_5,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,VENDOR_COUNT_GE_10,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,NEGATIVE_RECOMMENDATION_TO_SANCTION,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,NEGATIVE_SANCTION_TO_PAYMENT,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,ACTUAL_ABOVE_SANCTION,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,DISBURSED_ABOVE_SANCTION,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,DISBURSED_MINUS_ACTUAL,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,SANCTION_ABOVE_5X_PEER_MEDIAN,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,DISBURSED_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.0,,
Chhattisgarh,2305,55,2.386117136659436,TOTAL_DISBURSED_ABOVE_5M,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,ACTUAL_MINUS_SANCTION,-203293.0,0.0,45919.87551758113,-4.427124370626095,4.427124370626095
Delhi,583,14,2.401372212692967,ACTUAL_TO_SANCTION_RATIO,0.6906831624301613,1.0,0.07909957348416115,-3.9104741523261963,3.9104741523261963
Delhi,583,14,2.401372212692967,ACTUAL_TO_RECOMMENDED_RATIO,0.6906831624301613,1.0,0.07909957348416115,-3.9104741523261963,3.9104741523261963
Delhi,583,14,2.401372212692967,DISBURSED_TO_SANCTION_RATIO,0.7048109616776989,1.0,0.10718995541406649,-2.753887126662277,2.753887126662277
Delhi,583,14,2.401372212692967,DISBURSED_TO_RECOMMENDED_RATIO,0.7048109616776989,1.0,0.10718995541406649,-2.753887126662277,2.753887126662277
Delhi,583,14,2.401372212692967,REMAINING_SANCTION_RATIO,0.29518903832230114,0.0,0.10718995541406649,2.753887126662277,2.753887126662277
Delhi,583,14,2.401372212692967,IS_COMPLETED,1.0,0.0,0.48249641672070526,2.0725542518979028,2.0725542518979028
Delhi,583,14,2.401372212692967,HAS_ACTUAL_AMOUNT,1.0,0.0,0.48249641672070526,2.0725542518979028,2.0725542518979028
Delhi,583,14,2.401372212692967,NO_PAYMENT_RECORD,0.0,1.0,0.4928069948033229,-2.0291919768693534,2.0291919768693534
Delhi,583,14,2.401372212692967,DATA_COMPLETENESS_RATIO,0.9090909090909092,0.5454545454545454,0.19217305242317198,1.8922338957057485,1.8922338957057485
Delhi,583,14,2.401372212692967,MISSING_FIELD_COUNT,1.0,5.0,2.1139035766548915,-1.8922338957057483,1.8922338957057483
Delhi,583,14,2.401372212692967,REMAINING_SANCTION_AMOUNT,215258.5,0.0,158646.40316446795,1.3568445026569091,1.3568445026569091
Delhi,583,14,2.401372212692967,SANCTION_TO_FIRST_PAYMENT_DAYS,198.0,269.0,90.03390281005282,-0.7885918280116191,0.7885918280116191
Delhi,583,14,2.401372212692967,AVERAGE_PAYMENT_AMOUNT,673664.5,426013.0,433551.796766656,0.5712154853167168,0.5712154853167168
Delhi,583,14,2.401372212692967,TOTAL_FUND_DISBURSED_AMT,673664.5,427191.0,440107.9220494964,0.5600296828382938,0.5600296828382938
Delhi,583,14,2.401372212692967,PEER_MEDIAN_DISBURSED,673664.5,427191.0,440107.9220494964,0.5600296828382938,0.5600296828382938
Delhi,583,14,2.401372212692967,RECOMMENDATION_TO_SANCTION_DAYS,87.5,52.0,69.51183584056152,0.5107043940175301,0.5107043940175301
Delhi,583,14,2.401372212692967,ACTUAL_AMOUNT,575325.0,407191.0,442598.38612833375,0.3798793788444783,0.3798793788444783
Delhi,583,14,2.401372212692967,RECOMMENDATION_MONTH,6.0,7.0,3.1880167546596727,-0.31367463754335007,0.31367463754335007
Delhi,583,14,2.401372212692967,MP_TOTAL_RECOMMENDED,69505786.0,77657623.0,26920433.538926963,-0.3028122481093196,0.3028122481093196
Delhi,583,14,2.401372212692967,MP_TOTAL_SANCTIONED,69505786.0,77657623.0,26920433.538926963,-0.3028122481093196,0.3028122481093196
Delhi,583,14,2.401372212692967,CONSTITUENCY_TOTAL_SANCTIONED,69505786.0,77657623.0,26920433.538926963,-0.3028122481093196,0.3028122481093196
Delhi,583,14,2.401372212692967,RECOMMENDATION_TO_FIRST_PAYMENT_DAYS,302.0,322.0,91.8771555459801,-0.21768196763547998,0.21768196763547998
Delhi,583,14,2.401372212692967,RECOMMENDED_AMOUNT,930203.5,646265.0,1305196.371314204,0.217544659363481,0.217544659363481
Delhi,583,14,2.401372212692967,SANCTION_AMOUNT,930203.5,646265.0,1305196.371314204,0.217544659363481,0.217544659363481
Delhi,583,14,2.401372212692967,MP_AVG_SANCTION_AMOUNT,937179.9366666668,785886.6923076923,697794.7251409614,0.21681626258841638,0.21681626258841638
Delhi,583,14,2.401372212692967,CONSTITUENCY_AVG_SANCTION,937179.9366666668,785886.6923076923,697794.7251409614,0.21681626258841638,0.21681626258841638
Delhi,583,14,2.401372212692967,PEER_MEAN_SANCTION,930203.5,678698.0,1167406.9051818713,0.21543944864778555,0.21543944864778555
Delhi,583,14,2.401372212692967,PEER_MEDIAN_SANCTION,930203.5,668305.0,1379664.1659355105,0.18982771783625632,0.18982771783625632
Delhi,583,14,2.401372212692967,MP_MEDIAN_SANCTION_AMOUNT,582110.5,545170.0,209673.11901611695,0.17618138258896457,0.17618138258896457
Delhi,583,14,2.401372212692967,ATTACH_ID,2175444.0,2170109.0,213365.84443154046,0.02500400199579161,0.02500400199579161
Delhi,583,14,2.401372212692967,MP_TOTAL_DISBURSED,24456260.5,24390277.0,5935955.110922387,0.011115902793568605,0.011115902793568605
Delhi,583,14,2.401372212692967,CONSTITUENCY_TOTAL_DISBURSED,24456260.5,24390277.0,5935955.110922387,0.011115902793568605,0.011115902793568605
Delhi,583,14,2.401372212692967,PAYMENT_COUNT,1.0,1.0,0.1296265987401021,0.0,0.0
Delhi,583,14,2.401372212692967,EXPENDITURE_DURATION_DAYS,0.0,0.0,8.839289698349084,0.0,0.0
Delhi,583,14,2.401372212692967,UNIQUE_VENDOR_COUNT,1.0,1.0,0.06523280730534423,0.0,0.0
Delhi,583,14,2.401372212692967,UNIQUE_VENDOR_NAME_COUNT,1.0,1.0,0.06523280730534423,0.0,0.0
Delhi,583,14,2.401372212692967,PAYMENT_SUCCESS_COUNT,1.0,1.0,0.1296265987401021,0.0,0.0
Delhi,583,14,2.401372212692967,PAYMENTS_PER_VENDOR,1.0,1.0,0.11250265196607542,0.0,0.0
Delhi,583,14,2.401372212692967,HAS_ACTUAL_END_DATE,0.0,0.0,0.09341018949542827,0.0,0.0
Delhi,583,14,2.401372212692967,MP_WORK_COUNT,113.0,113.0,30.984221080882598,0.0,0.0
Delhi,583,14,2.401372212692967,CONSTITUENCY_WORK_COUNT,113.0,113.0,30.984221080882598,0.0,0.0
Delhi,583,14,2.401372212692967,STATE_AVG_WORK_COST,998374.9461921096,998374.9461921096,3.4955326511393153e-10,0.0,0.0
Delhi,583,14,2.401372212692967,PEER_COUNT,1.0,1.0,5.934794139626041,0.0,0.0
Delhi,583,14,2.401372212692967,SANCTION_TO_PEER_MEDIAN,1.0,1.0,0.44113604778604487,0.0,0.0
Delhi,583,14,2.401372212692967,CATEGORY_WORK_COUNT,102324.0,102324.0,18600.496528727756,0.0,0.0
Delhi,583,14,2.401372212692967,ACTIVITY_WORK_COUNT,1.0,1.0,699.485000471986,0.0,0.0
Delhi,583,14,2.401372212692967,MULTIPLE_PAYMENTS,0.0,0.0,0.08362264851839671,0.0,0.0
Delhi,583,14,2.401372212692967,MULTIPLE_VENDORS,0.0,0.0,0.04192218081503185,0.0,0.0
Delhi,583,14,2.401372212692967,COMPLETION_BEFORE_LAST_PAYMENT,0.0,0.0,0.059234704494827345,0.0,0.0
Delhi,583,14,2.401372212692967,RECOMMENDATION_YEAR,2025.0,2025.0,0.5333212402813904,0.0,0.0
Delhi,583,14,2.401372212692967,SANCTION_YEAR,2025.0,2025.0,0.5094106469837486,0.0,0.0
Delhi,583,14,2.401372212692967,FIRST_PAYMENT_YEAR,2026.0,2026.0,0.2796355407362307,0.0,0.0
Delhi,583,14,2.401372212692967,SANCTION_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.11784091962757141,0.0,0.0
Delhi,583,14,2.401372212692967,SANCTION_ABOVE_5X_PEER_MEDIAN,0.0,0.0,0.04192218081503185,0.0,0.0
Delhi,583,14,2.401372212692967,AVERAGE_PAYMENT_ABOVE_1M,0.0,0.0,0.18869901169003866,0.0,0.0
Delhi,583,14,2.401372212692967,PAYMENT_IN_PROGRESS_COUNT,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,FLAG,1.0,1.0,0.0,,
Delhi,583,14,2.401372212692967,HOUSE_OF_PARLIAMENT,2.0,2.0,0.0,,
Delhi,583,14,2.401372212692967,AVERAGE_RATING,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,ACTUAL_VS_DISBURSED_RATIO,1.0,1.0,0.0,,
Delhi,583,14,2.401372212692967,RECOMMENDED_TO_SANCTION_DIFFERENCE,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,SANCTION_TO_RECOMMENDED_RATIO,1.0,1.0,0.0,,
Delhi,583,14,2.401372212692967,PAYMENT_SUCCESS_RATIO,1.0,1.0,0.0,,
Delhi,583,14,2.401372212692967,PAYMENT_IN_PROGRESS_RATIO,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,ACTUAL_MINUS_DISBURSED,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,STATE_WORK_COUNT,583.0,583.0,0.0,,
Delhi,583,14,2.401372212692967,STATE_TOTAL_RECOMMENDED,582052593.63,582052593.63,0.0,,
Delhi,583,14,2.401372212692967,STATE_TOTAL_SANCTIONED,582052593.63,582052593.63,0.0,,
Delhi,583,14,2.401372212692967,STATE_TOTAL_DISBURSED,157466528.0,157466528.0,0.0,,
Delhi,583,14,2.401372212692967,DISBURSED_TO_PEER_MEDIAN,1.0,1.0,0.0,,
Delhi,583,14,2.401372212692967,PAYMENT_COUNT_GE_5,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,PAYMENT_COUNT_GE_10,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,VENDOR_COUNT_GE_5,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,VENDOR_COUNT_GE_10,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,NEGATIVE_RECOMMENDATION_TO_SANCTION,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,NEGATIVE_SANCTION_TO_PAYMENT,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,ACTUAL_ABOVE_SANCTION,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,DISBURSED_ABOVE_SANCTION,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,DISBURSED_MINUS_ACTUAL,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,DISBURSED_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.0,,
Delhi,583,14,2.401372212692967,TOTAL_DISBURSED_ABOVE_5M,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,DISBURSED_TO_RECOMMENDED_RATIO,0.8546420022677292,1.0,0.02876424075012092,-5.0534272395720965,5.0534272395720965
Gujarat,8544,38,0.4447565543071161,DISBURSED_TO_SANCTION_RATIO,0.8546420022677292,1.0,0.02916202051960253,-4.984496792139694,4.984496792139694
Gujarat,8544,38,0.4447565543071161,REMAINING_SANCTION_RATIO,0.14535799773227076,0.0,0.02916202051960253,4.984496792139694,4.984496792139694
Gujarat,8544,38,0.4447565543071161,ACTUAL_MINUS_SANCTION,-78520.5,0.0,20752.610263026178,-3.783644515306867,3.783644515306867
Gujarat,8544,38,0.4447565543071161,ACTUAL_TO_SANCTION_RATIO,0.748931,1.0,0.06696499511593056,-3.7492573480420104,3.7492573480420104
Gujarat,8544,38,0.4447565543071161,ACTUAL_TO_RECOMMENDED_RATIO,0.748931,1.0,0.06698864545532149,-3.747933672840901,3.747933672840901
Gujarat,8544,38,0.4447565543071161,COMPLETION_DURATION_DAYS,514.0,162.0,112.28265298701088,3.1349455203977072,3.1349455203977072
Gujarat,8544,38,0.4447565543071161,RECOMMENDATION_TO_COMPLETION_DAYS,514.0,162.0,112.28265298701088,3.1349455203977072,3.1349455203977072
Gujarat,8544,38,0.4447565543071161,SANCTION_TO_COMPLETION_DAYS,251.0,79.0,77.6894998180899,2.213941400095744,2.213941400095744
Gujarat,8544,38,0.4447565543071161,IS_COMPLETED,1.0,0.0,0.47049564712135217,2.125418175743666,2.125418175743666
Gujarat,8544,38,0.4447565543071161,HAS_ACTUAL_AMOUNT,1.0,0.0,0.47049564712135217,2.125418175743666,2.125418175743666
Gujarat,8544,38,0.4447565543071161,COMPLETION_YEAR,2026.0,2025.0,0.480564722012935,2.0808851632123835,2.0808851632123835
Gujarat,8544,38,0.4447565543071161,NO_PAYMENT_RECORD,0.0,1.0,0.4928119157908158,-2.0291717143147787,2.0291717143147787
Gujarat,8544,38,0.4447565543071161,RECOMMENDATION_TO_FIRST_PAYMENT_DAYS,399.5,218.0,122.66048510150833,1.479694131731166,1.479694131731166
Gujarat,8544,38,0.4447565543071161,MISSING_FIELD_COUNT,2.0,5.0,2.1524999886990273,-1.393728230313814,1.393728230313814
Gujarat,8544,38,0.4447565543071161,DATA_COMPLETENESS_RATIO,0.8181818181818181,0.5454545454545454,0.19568181715445707,1.3937282303138137,1.3937282303138137
Gujarat,8544,38,0.4447565543071161,ATTACH_ID,2313973.0,1944713.0,311763.08815713355,1.1844250138229548,1.1844250138229548
Gujarat,8544,38,0.4447565543071161,SANCTION_TO_FIRST_PAYMENT_DAYS,236.0,133.0,106.75887669174654,0.9647909681309232,0.9647909681309232
Gujarat,8544,38,0.4447565543071161,MP_AVG_SANCTION_AMOUNT,434017.4154589372,318681.7850241546,129535.84559247542,0.8903761727671332,0.8903761727671332
Gujarat,8544,38,0.4447565543071161,CONSTITUENCY_AVG_SANCTION,434017.4154589372,318681.7850241546,129535.84559247542,0.8903761727671332,0.8903761727671332
Gujarat,8544,38,0.4447565543071161,REMAINING_SANCTION_AMOUNT,20229.0,0.0,24911.758955311434,0.8120261614721098,0.8120261614721098
Gujarat,8544,38,0.4447565543071161,ACTUAL_AMOUNT,85999.5,279439.0,275507.70786694303,-0.7021201021839358,0.7021201021839358
Gujarat,8544,38,0.4447565543071161,MP_TOTAL_DISBURSED,41412412.0,51860778.0,15754270.791510649,-0.6632084809428443,0.6632084809428443
Gujarat,8544,38,0.4447565543071161,CONSTITUENCY_TOTAL_DISBURSED,41412412.0,51860778.0,15754270.791510649,-0.6632084809428443,0.6632084809428443
Gujarat,8544,38,0.4447565543071161,RECOMMENDATION_MONTH,5.0,7.0,3.25343824094652,-0.614734275520823,0.614734275520823
Gujarat,8544,38,0.4447565543071161,TOTAL_FUND_DISBURSED_AMT,499927.5,286467.0,348486.332019435,0.6125362184594814,0.6125362184594814
Gujarat,8544,38,0.4447565543071161,PEER_MEDIAN_DISBURSED,499927.5,286467.0,348486.332019435,0.6125362184594814,0.6125362184594814
Gujarat,8544,38,0.4447565543071161,SANCTION_AMOUNT,500000.0,286041.0,369670.67674838926,0.5787827205608411,0.5787827205608411
Gujarat,8544,38,0.4447565543071161,PEER_MEAN_SANCTION,500000.0,300000.0,347426.52097955224,0.5756612921664981,0.5756612921664981
Gujarat,8544,38,0.4447565543071161,RECOMMENDED_AMOUNT,500000.0,287700.0,369843.8906002604,0.5740259752714447,0.5740259752714447
Gujarat,8544,38,0.4447565543071161,PEER_MEDIAN_SANCTION,500000.0,300000.0,349936.6281504973,0.5715320544095372,0.5715320544095372
Gujarat,8544,38,0.4447565543071161,AVERAGE_PAYMENT_AMOUNT,433535.5,275900.0,345551.5940116781,0.45618513336874555,0.45618513336874555
Gujarat,8544,38,0.4447565543071161,MP_MEDIAN_SANCTION_AMOUNT,300000.0,250000.0,120711.62661407082,0.41421030767695516,0.41421030767695516
Gujarat,8544,38,0.4447565543071161,MP_WORK_COUNT,306.0,367.0,161.26748121989132,-0.3782535669223067,0.3782535669223067
Gujarat,8544,38,0.4447565543071161,CONSTITUENCY_WORK_COUNT,306.0,367.0,161.26748121989132,-0.3782535669223067,0.3782535669223067
Gujarat,8544,38,0.4447565543071161,RECOMMENDATION_TO_SANCTION_DAYS,104.0,80.0,77.08811386948341,0.31133204323346136,0.31133204323346136
Gujarat,8544,38,0.4447565543071161,MP_TOTAL_RECOMMENDED,118542097.5,119628572.0,17325761.92084039,-0.06270861304478206,0.06270861304478206
Gujarat,8544,38,0.4447565543071161,MP_TOTAL_SANCTIONED,118542097.5,119628572.0,17383150.66389358,-0.06250158679558065,0.06250158679558065
Gujarat,8544,38,0.4447565543071161,CONSTITUENCY_TOTAL_SANCTIONED,118542097.5,119628572.0,17383150.66389358,-0.06250158679558065,0.06250158679558065
Gujarat,8544,38,0.4447565543071161,LAST_PAYMENT_TO_COMPLETION_DAYS,-1.0,0.0,21.596689889390042,-0.0463033920995123,0.0463033920995123
Gujarat,8544,38,0.4447565543071161,PAYMENT_COUNT,1.0,1.0,0.22253556145481937,0.0,0.0
Gujarat,8544,38,0.4447565543071161,EXPENDITURE_DURATION_DAYS,0.0,0.0,7.276706450558106,0.0,0.0
Gujarat,8544,38,0.4447565543071161,UNIQUE_VENDOR_COUNT,1.0,1.0,0.16857838770602995,0.0,0.0
Gujarat,8544,38,0.4447565543071161,UNIQUE_VENDOR_NAME_COUNT,1.0,1.0,0.16857838770602995,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENT_SUCCESS_COUNT,1.0,1.0,0.2909117802375509,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENT_IN_PROGRESS_COUNT,0.0,0.0,0.18405269331300314,0.0,0.0
Gujarat,8544,38,0.4447565543071161,FLAG,1.0,1.0,0.054136937933023155,0.0,0.0
Gujarat,8544,38,0.4447565543071161,AVERAGE_RATING,0.0,0.0,0.09427252475063008,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENT_SUCCESS_RATIO,1.0,1.0,0.18405269331300314,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENT_IN_PROGRESS_RATIO,0.0,0.0,0.18405269331300314,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENTS_PER_VENDOR,1.0,1.0,0.03421246041500427,0.0,0.0
Gujarat,8544,38,0.4447565543071161,HAS_ACTUAL_END_DATE,0.0,0.0,0.11298810097107269,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PEER_COUNT,1.0,1.0,196.235550891115,0.0,0.0
Gujarat,8544,38,0.4447565543071161,SANCTION_TO_PEER_MEDIAN,1.0,1.0,1.4387402318568587,0.0,0.0
Gujarat,8544,38,0.4447565543071161,CATEGORY_WORK_COUNT,102324.0,102324.0,13315.935513040344,0.0,0.0
Gujarat,8544,38,0.4447565543071161,ACTIVITY_WORK_COUNT,1.0,1.0,1340.391771856007,0.0,0.0
Gujarat,8544,38,0.4447565543071161,MULTIPLE_PAYMENTS,0.0,0.0,0.05728301570251431,0.0,0.0
Gujarat,8544,38,0.4447565543071161,MULTIPLE_VENDORS,0.0,0.0,0.05520580562199273,0.0,0.0
Gujarat,8544,38,0.4447565543071161,PAYMENT_COUNT_GE_5,0.0,0.0,0.02168156854204557,0.0,0.0
Gujarat,8544,38,0.4447565543071161,COMPLETION_BEFORE_LAST_PAYMENT,0.0,0.0,0.05079393070733766,0.0,0.0
Gujarat,8544,38,0.4447565543071161,RECOMMENDATION_YEAR,2025.0,2025.0,0.6139889524042285,0.0,0.0
Gujarat,8544,38,0.4447565543071161,SANCTION_YEAR,2025.0,2025.0,0.4826796723733348,0.0,0.0
Gujarat,8544,38,0.4447565543071161,FIRST_PAYMENT_YEAR,2026.0,2026.0,0.4973934660750951,0.0,0.0
Gujarat,8544,38,0.4447565543071161,SANCTION_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.12128249078959309,0.0,0.0
Gujarat,8544,38,0.4447565543071161,SANCTION_ABOVE_5X_PEER_MEDIAN,0.0,0.0,0.08369534724824376,0.0,0.0
Gujarat,8544,38,0.4447565543071161,AVERAGE_PAYMENT_ABOVE_1M,0.0,0.0,0.07254663221122765,0.0,0.0
Gujarat,8544,38,0.4447565543071161,TOTAL_DISBURSED_ABOVE_5M,0.0,0.0,0.018777893376020077,0.0,0.0
Gujarat,8544,38,0.4447565543071161,HOUSE_OF_PARLIAMENT,2.0,2.0,0.0,,
Gujarat,8544,38,0.4447565543071161,ACTUAL_VS_DISBURSED_RATIO,1.0,1.0,0.0,,
Gujarat,8544,38,0.4447565543071161,RECOMMENDED_TO_SANCTION_DIFFERENCE,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,SANCTION_TO_RECOMMENDED_RATIO,1.0,1.0,0.0,,
Gujarat,8544,38,0.4447565543071161,ACTUAL_MINUS_DISBURSED,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,STATE_WORK_COUNT,8544.0,8544.0,0.0,,
Gujarat,8544,38,0.4447565543071161,STATE_TOTAL_RECOMMENDED,2922640316.0,2922640316.0,0.0,,
Gujarat,8544,38,0.4447565543071161,STATE_TOTAL_SANCTIONED,2919426496.0,2919426496.0,0.0,,
Gujarat,8544,38,0.4447565543071161,STATE_TOTAL_DISBURSED,1176280331.0,1176280331.0,0.0,,
Gujarat,8544,38,0.4447565543071161,STATE_AVG_WORK_COST,342695.91454396053,342695.91454396053,0.0,,
Gujarat,8544,38,0.4447565543071161,DISBURSED_TO_PEER_MEDIAN,1.0,1.0,0.0,,
Gujarat,8544,38,0.4447565543071161,PAYMENT_COUNT_GE_10,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,VENDOR_COUNT_GE_5,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,VENDOR_COUNT_GE_10,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,NEGATIVE_RECOMMENDATION_TO_SANCTION,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,NEGATIVE_SANCTION_TO_PAYMENT,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,ACTUAL_ABOVE_SANCTION,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,DISBURSED_ABOVE_SANCTION,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,DISBURSED_MINUS_ACTUAL,0.0,0.0,0.0,,
Gujarat,8544,38,0.4447565543071161,DISBURSED_ABOVE_2X_PEER_MEDIAN,0.0,0.0,0.0,,
Haryana,1889,68,3.5997882477501326,ACTUAL_TO_RECOMMENDED_RATIO,0.8056354687703612,1.0,0.025696106448639382,-7.563968168412163,7.563968168412163
Haryana,1889,68,3.5997882477501326,ACTUAL_TO_SANCTION_RATIO,0.8056354687703612,1.0,0.02578973057318232,-7.536508792835179,7.536508792835179
Haryana,1889,68,3.5997882477501326,ACTUAL_MINUS_SANCTION,-78146.0,0.0,11917.152238032322,-6.557439096112691,6.557439096112691
Haryana,1889,68,3.5997882477501326,MULTIPLE_PAYMENTS,1.0,0.0,0.2925390753733538,3.41834675837321,3.41834675837321
Haryana,1889,68,3.5997882477501326,IS_COMPLETED,1.0,0.0,0.42818604651168884,2.335433412991195,2.335433412991195
Haryana,1889,68,3.5997882477501326,HAS_ACTUAL_AMOUNT,1.0,0.0,0.42818604651168884,2.335433412991195,2.335433412991195
Haryana,1889,68,3.5997882477501326,DISBURSED_TO_RECOMMENDED_RATIO,0.778269,1.0,0.13155785422371008,-1.6854257870681995,1.6854257870681995
Haryana,1889,68,3.5997882477501326,DISBURSED_TO_SANCTION_RATIO,0.7800815920589981,1.0,0.13145037505382867,-1.673014685967581,1.673014685967581
Haryana,1889,68,3.5997882477501326,REMAINING_SANCTION_RATIO,0.21991840794100193,0.0,0.13145037505382867,1.673014685967581,1.673014685967581
Haryana,1889,68,3.5997882477501326,REMAINING_SANCTION_AMOUNT,141962.0,0.0,125771.8494463036,1.1287263455612024,1.1287263455612024
Haryana,1889,68,3.5997882477501326,PEER_MEDIAN_SANCTION,843882.0,400000.0,393645.6177764784,1.127618294107486,1.127618294107486
Haryana,1889,68,3.5997882477501326,PEER_MEAN_SANCTION,843882.0,400000.0,397376.86613307864,1.1170303000259385,1.1170303000259385
Haryana,1889,68,3.5997882477501326,RECOMMENDATION_TO_FIRST_PAYMENT_DAYS,318.5,181.0,127.79232144547593,1.075964490234775,1.075964490234775
Haryana,1889,68,3.5997882477501326,SANCTION_AMOUNT,843882.0,400000.0,414371.10558695847,1.0712185140690234,1.0712185140690234
Haryana,1889,68,3.5997882477501326,MP_MEDIAN_SANCTION_AMOUNT,500000.0,289932.0,208249.3036877802,1.0087332647937517,1.0087332647937517
Haryana,1889,68,3.5997882477501326,SANCTION_TO_FIRST_PAYMENT_DAYS,230.0,117.0,112.8454548421162,1.0013695293097984,1.0013695293097984
